sweepId,serverId,runId,t,load,phase,liveBullets,memoryMb,instanceCount
frame1_recheck,20260824T000440-4d7d85d4,20260824T002640-d4c89511,44.41861304,2000,steady,2000,574.171875,100876
frame1_recheck,20260824T000440-4d7d85d4,20260824T002640-d4c89511,45.4186811,2000,steady,2000,574.171875,100876
frame1_recheck,20260824T000440-4d7d85d4,20260824T002640-d4c89511,46.43486815,2000,steady,2000,574.171875,100876
frame1_recheck,20260824T000440-4d7d85d4,20260824T002640-d4c89511,47.45082603,2000,steady,1999,574.171875,100876
frame1_recheck,20260824T000440-4d7d85d4,20260824T002640-d4c89511,48.4512473,2000,steady,1993,574.171875,100876
frame1_recheck,20260824T000440-4d7d85d4,20260824T002640-d4c89511,49.46895141,2000,steady,2000,574.171875,100876
frame1_recheck,20260824T000440-4d7d85d4,20260824T002640-d4c89511,50.48467047,2000,steady,2000,574.171875,100876
frame1_recheck,20260824T000440-4d7d85d4,20260824T002640-d4c89511,51.50074198,2000,steady,2000,574.171875,100876
frame1_recheck,20260824T000440-4d7d85d4,20260824T002640-d4c89511,52.50186096,2000,steady,2000,574.171875,100876
frame1_recheck,20260824T000440-4d7d85d4,20260824T002640-d4c89511,53.51771934,2000,steady,2000,574.171875,100876
frame1_recheck,20260824T000440-4d7d85d4,20260824T002640-d4c89511,54.53389172,2000,steady,2000,574.1757813,100876
frame1_recheck,20260824T000440-4d7d85d4,20260824T002640-d4c89511,55.53409462,2000,steady,2000,574.1757813,100876
frame1_recheck,20260824T000440-4d7d85d4,20260824T002640-d4c89511,56.55019875,2000,steady,2000,574.1757813,100876
frame1_recheck,20260824T000440-4d7d85d4,20260824T002640-d4c89511,57.55023834,2000,steady,2000,574.1757813,100876
frame1_recheck,20260824T000440-4d7d85d4,20260824T002640-d4c89511,58.55087102,2000,steady,2000,574.1757813,100876
frame1_recheck,20260824T000440-4d7d85d4,20260824T002640-d4c89511,59.56686236,2000,steady,2000,574.1757813,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,0.02389390394,5000,steady,5000,574.3867188,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,1.040163678,5000,steady,4999,574.3867188,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,2.056304354,5000,steady,5000,574.3867188,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,3.05657462,5000,steady,4998,574.3867188,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,4.056725377,5000,steady,4998,574.4257813,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,5.057546168,5000,steady,5000,574.4257813,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,6.059897161,5000,steady,5000,574.4257813,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,7.072555575,5000,steady,4999,574.4257813,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,8.073550413,5000,steady,5000,574.4257813,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,9.092503159,5000,steady,4999,574.4375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,10.10697698,5000,steady,5000,574.4375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,11.1224368,5000,steady,5000,574.5390625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,12.12376546,5000,steady,4999,574.65625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,13.13848857,5000,steady,4999,574.65625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,14.14072777,5000,steady,4999,574.65625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,15.15520061,5000,steady,4998,574.65625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,16.1568281,5000,steady,5000,574.65625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,17.17300873,5000,steady,4999,574.65625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,18.18915157,5000,steady,5000,574.65625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,19.1919819,5000,steady,4999,574.65625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,20.20547614,5000,steady,5000,578.6484375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,21.22289178,5000,steady,4999,578.6484375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,22.2433349,5000,steady,5000,578.6484375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,23.25584796,5000,steady,4999,578.6484375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,24.27281858,5000,steady,5000,578.6484375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,25.28959862,5000,steady,4999,578.6484375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,26.30562277,5000,steady,5000,578.6484375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,27.32132681,5000,steady,4999,578.6484375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,28.32141276,5000,steady,4999,578.6484375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,29.32187691,5000,steady,4999,578.6484375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,30.32400567,5000,steady,5000,578.6484375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,31.33868007,5000,steady,5000,578.6484375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,32.35632151,5000,steady,5000,578.6484375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,33.37053722,5000,steady,5000,578.6484375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,34.37353903,5000,steady,4999,578.6484375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,35.38962815,5000,steady,4999,578.6484375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,36.40622761,5000,steady,5000,578.6484375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,37.41982488,5000,steady,4999,578.6484375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,38.42152242,5000,steady,4999,578.6484375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,39.43644037,5000,steady,5000,578.6679688,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,40.43689676,5000,steady,4999,578.6679688,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,41.43781958,5000,steady,5000,578.6679688,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,42.43952777,5000,steady,5000,578.6679688,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,43.45446886,5000,steady,5000,578.6679688,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,44.47175225,5000,steady,5000,578.6679688,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,45.48824526,5000,steady,4999,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,46.50286068,5000,steady,5000,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,47.50332564,5000,steady,5000,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,48.5033953,5000,steady,5000,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,49.50449195,5000,steady,5000,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,50.52062491,5000,steady,5000,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,51.52161953,5000,steady,5000,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,52.53766122,5000,steady,5000,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,53.5533792,5000,steady,4999,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,54.55457671,5000,steady,4999,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,55.57145557,5000,steady,5000,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,56.58609571,5000,steady,5000,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,57.58870388,5000,steady,4999,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,58.602789,5000,steady,4999,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,59.60402252,5000,steady,4999,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,60.62059885,5000,steady,5000,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,61.62109607,5000,steady,5000,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,62.63765512,5000,steady,5000,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,63.63771963,5000,steady,4999,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,64.65432124,5000,steady,4999,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,65.67004827,5000,steady,4998,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,66.68684559,5000,steady,5000,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,67.70459431,5000,steady,4999,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,68.72069879,5000,steady,4999,578.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,69.73638422,5000,steady,4999,578.7109375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,70.75304343,5000,steady,5000,578.7109375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,71.75317886,5000,steady,5000,578.7109375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,72.76928142,5000,steady,4998,578.7109375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,73.78636624,5000,steady,5000,578.7734375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,74.80280674,5000,steady,4999,578.8164063,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,75.80288673,5000,steady,4999,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,76.80500576,5000,steady,5000,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,77.82047679,5000,steady,5000,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,78.838557,5000,steady,5000,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,79.85439436,5000,steady,5000,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,80.87155019,5000,steady,5000,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,81.88758258,5000,steady,5000,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,82.90518323,5000,steady,5000,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,83.92196321,5000,steady,5000,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,84.93881789,5000,steady,5000,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,85.95432629,5000,steady,5000,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,86.96943404,5000,steady,5000,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,87.97054149,5000,steady,5000,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,88.98808811,5000,steady,5000,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,90.00415537,5000,steady,5000,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,91.01926836,5000,steady,5000,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,92.0377527,5000,steady,5000,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,93.0389936,5000,steady,5000,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,94.05243886,5000,steady,5000,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,95.05412303,5000,steady,5000,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,96.07192099,5000,steady,4999,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,97.08611799,5000,steady,4999,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,98.10179506,5000,steady,5000,578.9296875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,99.10184764,5000,steady,4999,572.4375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,100.1035052,5000,steady,5000,572.5703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,101.1187221,5000,steady,4999,572.5703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,102.1209688,5000,steady,5000,572.5703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,103.1362305,5000,steady,5000,572.65625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,104.152152,5000,steady,5000,572.65625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,105.1698983,5000,steady,4999,572.65625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,106.1854143,5000,steady,5000,572.65625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,107.2020351,5000,steady,4999,572.65625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,108.2022591,5000,steady,5000,572.65625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,109.2176133,5000,steady,5000,572.65625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,110.2182189,5000,steady,5000,572.65625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,111.2184943,5000,steady,5000,572.65625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,112.2193616,5000,steady,5000,572.65625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,113.2351638,5000,steady,5000,572.9140625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,114.2356187,5000,steady,5000,572.9140625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,115.252961,5000,steady,5000,572.9140625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,116.2681574,5000,steady,5000,572.9140625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,117.269154,5000,steady,5000,572.9140625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,118.2693448,5000,steady,5000,572.9140625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,119.2853859,5000,steady,5000,572.9140625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,120.3016446,5000,steady,5000,572.9140625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,121.318426,5000,steady,5000,572.953125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,122.3342372,5000,steady,4999,572.953125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,123.3343544,5000,steady,5000,573.1367188,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,124.3346601,5000,steady,5000,573.1367188,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,125.3510821,5000,steady,5000,573.1367188,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,126.351114,5000,steady,5000,573.1367188,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,127.3527573,5000,steady,5000,573.1367188,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,128.3686666,5000,steady,5000,573.1367188,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,129.3843449,5000,steady,5000,573.140625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,130.3846992,5000,steady,4999,573.140625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,131.4024326,5000,steady,5000,573.140625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,132.417945,5000,steady,5000,573.140625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,133.4352298,5000,steady,4999,573.140625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,134.4524188,5000,steady,5000,573.140625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,135.4682727,5000,steady,5000,573.140625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,136.483821,5000,steady,4999,573.140625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,137.4838521,5000,steady,5000,573.140625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,138.4848834,5000,steady,5000,573.2773438,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,139.5004664,5000,steady,5000,573.2773438,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,140.500814,5000,steady,5000,578.9101563,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,141.5013252,5000,steady,5000,572.1601563,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,142.5177099,5000,steady,5000,572.0976563,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,143.5329449,5000,steady,5000,571.9023438,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,144.5499049,5000,steady,5000,571.9726563,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,145.5662347,5000,steady,5000,572.2304688,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,146.5673861,5000,steady,5000,572.3515625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,147.5830697,5000,steady,5000,572.171875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,148.5989411,5000,steady,5000,572.171875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,149.6000912,5000,steady,5000,572.1757813,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,150.6028482,5000,steady,5000,572.4335938,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,151.6155622,5000,steady,4998,572.4335938,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,152.6179797,5000,steady,5000,572.4335938,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,153.6334277,5000,steady,5000,572.4335938,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,154.6503439,5000,steady,5000,572.4335938,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,155.6505516,5000,steady,4999,572.4375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,156.6510155,5000,steady,5000,572.4375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,157.6512781,5000,steady,4999,572.5117188,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,158.6516085,5000,steady,5000,572.5117188,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,159.6660179,5000,steady,5000,572.6679688,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,160.6829787,5000,steady,5000,572.6679688,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,161.6834155,5000,steady,5000,572.6679688,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,162.6984442,5000,steady,5000,572.6679688,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,163.6987923,5000,steady,5000,572.6679688,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,164.7007603,5000,steady,5000,572.6679688,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,165.7152638,5000,steady,5000,572.6679688,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,166.7174572,5000,steady,5000,572.6679688,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,167.7339491,5000,steady,5000,572.6679688,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,168.7493597,5000,steady,5000,572.6679688,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,169.7493698,5000,steady,5000,572.671875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,170.7507953,5000,steady,4999,572.6757813,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,171.7671537,5000,steady,5000,572.6757813,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,172.7843718,5000,steady,5000,572.6757813,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,173.79878,5000,steady,5000,572.6757813,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,174.798805,5000,steady,5000,572.6914063,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,175.8008043,5000,steady,5000,572.6914063,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,176.8154873,5000,steady,5000,572.6914063,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,177.8172803,5000,steady,5000,572.6953125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,178.8322205,5000,steady,5000,572.6953125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,179.8327648,5000,steady,5000,572.6953125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,180.8349553,5000,steady,5000,572.6953125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,181.8503018,5000,steady,5000,572.6953125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,182.8532806,5000,steady,5000,572.6953125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,183.8651789,5000,steady,4999,572.6953125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,184.8666601,5000,steady,5000,572.6953125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,185.8809606,5000,steady,5000,572.6953125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,186.8814704,5000,steady,5000,572.6953125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,187.8822248,5000,steady,4999,572.6992188,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,188.9003693,5000,steady,4999,572.6992188,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,189.9148485,5000,steady,5000,572.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,190.9164253,5000,steady,5000,572.703125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,191.9316206,5000,steady,5000,572.7070313,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,192.9478991,5000,steady,4999,572.7070313,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,193.9490828,5000,steady,5000,572.7070313,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,194.9662437,5000,steady,5000,572.7070313,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,195.9666203,5000,steady,5000,572.7070313,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,196.982451,5000,steady,5000,572.7070313,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,197.9990195,5000,steady,5000,572.7070313,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,199.0145978,5000,steady,5000,572.7070313,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,200.0150055,5000,steady,5000,572.7070313,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,201.0184194,5000,steady,4999,572.7109375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,202.0314545,5000,steady,5000,572.7109375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,203.0486824,5000,steady,5000,572.7109375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,204.0488228,5000,steady,4999,572.7109375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,205.0497513,5000,steady,5000,572.7109375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,206.0497758,5000,steady,5000,572.7109375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,207.0648641,5000,steady,5000,572.7109375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,208.0653988,5000,steady,4999,572.7109375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,209.0812586,5000,steady,5000,572.7109375,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,210.0835571,5000,steady,5000,572.7148438,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,211.0837912,5000,steady,5000,572.7148438,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,212.0975527,5000,steady,5000,571.8671875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,213.0986758,5000,steady,4999,571.4414063,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,214.1159675,5000,steady,5000,571.3007813,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,215.1314547,5000,steady,5000,571.3007813,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,216.1478903,5000,steady,5000,571.3007813,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,217.1646483,5000,steady,5000,571.671875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,218.16475,5000,steady,5000,571.8867188,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,219.165244,5000,steady,5000,571.9414063,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,220.184558,5000,steady,5000,571.2460938,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,221.1964951,5000,steady,5000,571.2460938,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,222.1974774,5000,steady,4999,571.6171875,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,223.2144443,5000,steady,5000,570.1835938,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,224.2152686,5000,steady,5000,570.1835938,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,225.2310261,5000,steady,5000,570.1835938,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,226.2470553,5000,steady,5000,570.1835938,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,227.24715,5000,steady,5000,570.2265625,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,228.2644904,5000,steady,5000,570.328125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,229.2804506,5000,steady,5000,570.328125,100876
leak1,20260824T000440-4d7d85d4,20260824T002802-28ff1f83,230.2808796,5000,steady,5000,570.328125,100876
